ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0032420	stereocilium	5/928	56/19869	0.119708511653428	0.356365070107853	0.28165449124877	PVALB/MYO7A/MYO3B/PAFAH1B1/ADGRV1	5
CC	GO:0036464	cytoplasmic ribonucleoprotein granule	16/928	248/19869	0.120310894446216	0.356365070107853	0.28165449124877	AGO1/DHX9/IQGAP1/DDX3X/TNRC6A/G3BP2/ACTB/MBNL1/EIF4G1/NFKBIZ/YTHDF3/EIF4E/MAPT/FXR1/CDC42/APOBEC3B	16
CC	GO:0000800	lateral element	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	BLM/SMC3	2
CC	GO:0001931	uropod	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	EZR/PIP5K1B	2
CC	GO:0031254	cell trailing edge	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	EZR/PIP5K1B	2
CC	GO:0035253	ciliary rootlet	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	SPAG5/KIF5B	2
CC	GO:0036038	MKS complex	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	CC2D2A/TMEM17	2
CC	GO:0042627	chylomicron	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	LPL/APOH	2
CC	GO:1905286	serine-type peptidase complex	2/928	13/19869	0.120973426809188	0.356365070107853	0.28165449124877	COLEC11/PLAU	2
CC	GO:0090575	RNA polymerase II transcription regulator complex	16/928	249/19869	0.123341275183242	0.361559228233229	0.285759713917831	DBP/NFE2L2/TCF7L2/FOS/TFDP1/STAT1/THRB/CBFB/MAFF/CREB1/ATF2/JUN/FOSL2/MYC/HIF1A/NCOA2	16
CC	GO:0016529	sarcoplasmic reticulum	6/928	73/19869	0.125397791130641	0.365794532176211	0.289107102529694	THBS1/CALU/CAMK2G/HSP90B1/RASD1/S100A1	6
CC	GO:0043025	neuronal cell body	29/928	497/19869	0.128930036667865	0.373201741989548	0.294961419034161	VPS35/TPX2/KCNIP4/SLC1A1/HSP90AB1/PGRMC1/PVALB/ITGA8/RAB5A/INSR/IGF1R/CYGB/CANX/L1CAM/PICALM/PAFAH1B1/IL6ST/CYBB/AKAP12/CYP17A1/MAPT/GLUL/EPHA4/FXR1/CDC42/THY1/TAC1/HSP90AA1/NEGR1	29
CC	GO:0033176	proton-transporting V-type ATPase complex	3/928	27/19869	0.129809301561582	0.373201741989548	0.294961419034161	ATP6V1C1/ATP6V1A/ATP6V0E2	3
CC	GO:0034364	high-density lipoprotein particle	3/928	27/19869	0.129809301561582	0.373201741989548	0.294961419034161	CLU/PLTP/APOH	3
CC	GO:0098563	intrinsic component of synaptic vesicle membrane	4/928	42/19869	0.131342788254325	0.375803767349695	0.297017939693739	SYPL1/RAB5A/STX16/SCAMP1	4
CC	GO:0008278	cohesin complex	2/928	14/19869	0.13694757416596	0.384481921836827	0.303876752164646	RAD21/SMC3	2
CC	GO:0071564	npBAF complex	2/928	14/19869	0.13694757416596	0.384481921836827	0.303876752164646	ACTB/SMARCA2	2
CC	GO:0140288	GBAF complex	2/928	14/19869	0.13694757416596	0.384481921836827	0.303876752164646	ACTB/SMARCA2	2
CC	GO:1990531	phospholipid-translocating ATPase complex	2/928	14/19869	0.13694757416596	0.384481921836827	0.303876752164646	ATP11A/TMEM30A	2
CC	GO:0032580	Golgi cisterna membrane	7/928	92/19869	0.1384601901022	0.386912120005214	0.305797468548391	FUT6/GPR89B/SAR1B/SORT1/TMED2/UXS1/ST6GAL1	7
CC	GO:0034399	nuclear periphery	10/928	145/19869	0.14131998797365	0.391926811514181	0.309760849093236	BLM/CENPF/LMNA/CLIC4/ACTB/RAD21/TPR/OGG1/MAPT/SMC3	10
CC	GO:0098791	Golgi apparatus subcompartment	23/928	387/19869	0.141565537269336	0.391926811514181	0.309760849093236	TMEM165/FUT6/GPR89B/ATP11A/SAR1B/BOK/MS4A6A/M6PR/SORT1/HLA-DRA/TMED2/BACE2/SYT17/STX16/SCAMP1/ARFIP1/UXS1/MS4A7/CD74/ST6GAL1/SCOC/USO1/PIK3C2A	23
CC	GO:0005874	microtubule	27/928	466/19869	0.146778251356076	0.404485688068817	0.319686805039427	CCT2/TPX2/RASSF5/CDK1/HAUS6/NUSAP1/IQGAP1/DLG1/EML4/HSPH1/KIF26A/DST/NDRG1/SLAIN2/KIF20A/MACF1/PAFAH1B1/DNM3/TRIM63/SPAG5/MAPT/KIF5B/CSPP1/SYBU/CASP1/DCXR/EFHB	27
CC	GO:0098984	neuron to neuron synapse	21/928	351/19869	0.147605419373932	0.404899269658767	0.320013680825183	VPS35/PDLIM5/SLC1A1/MAGI2/RNF19A/DLG1/ACTR2/YWHAZ/ITGA8/CPEB3/GOPC/MTMR2/ABHD17C/SPTBN1/TNIK/DNM3/EPHA4/FXR1/ADAM10/NTRK2/PLEKHA5	21
CC	GO:0035861	site of double-strand break	6/928	77/19869	0.150308793159035	0.405762024236038	0.320695562193243	LMNA/ACTR2/ARPC5/SAMHD1/ATF2/XRCC4	6
CC	GO:0005942	phosphatidylinositol 3-kinase complex	3/928	29/19869	0.151730665821536	0.405762024236038	0.320695562193243	SOCS7/SOCS3/PIK3C2A	3
CC	GO:0031941	filamentous actin	3/928	29/19869	0.151730665821536	0.405762024236038	0.320695562193243	PDLIM5/NCKAP1/PDLIM2	3
CC	GO:0036019	endolysosome	3/928	29/19869	0.151730665821536	0.405762024236038	0.320695562193243	HRG/TPCN2/CTSS	3
CC	GO:0016581	NuRD complex	2/928	15/19869	0.153348189761446	0.405762024236038	0.320695562193243	MTA2/RBBP4	2
CC	GO:0030127	COPII vesicle coat	2/928	15/19869	0.153348189761446	0.405762024236038	0.320695562193243	SEC23A/SAR1B	2
CC	GO:0090545	CHD-type complex	2/928	15/19869	0.153348189761446	0.405762024236038	0.320695562193243	MTA2/RBBP4	2
CC	GO:0090571	RNA polymerase II transcription repressor complex	2/928	15/19869	0.153348189761446	0.405762024236038	0.320695562193243	LIN52/MYC	2
CC	GO:0042641	actomyosin	6/928	78/19869	0.156859953138471	0.413225779633504	0.326594569715619	PDLIM5/PALLD/TPM1/LIMA1/LPP/PDLIM2	6
CC	GO:0016514	SWI/SNF complex	3/928	30/19869	0.163102328648521	0.425187674483536	0.33604869889651	ACTB/SMARCA2/DPF3	3
CC	GO:0030285	integral component of synaptic vesicle membrane	3/928	30/19869	0.163102328648521	0.425187674483536	0.33604869889651	SYPL1/STX16/SCAMP1	3
CC	GO:0032432	actin filament bundle	6/928	79/19869	0.163533720955206	0.425187674483536	0.33604869889651	PDLIM5/PALLD/TPM1/LIMA1/LPP/PDLIM2	6
CC	GO:0043679	axon terminus	8/928	115/19869	0.169619711914912	0.434195229520493	0.343167854347301	SLC1A1/TBC1D24/RAB5A/ACTB/GAD1/GLUL/EPHA4/NTRK2	8
CC	GO:0000145	exocyst	2/928	16/19869	0.170100707353692	0.434195229520493	0.343167854347301	EXOC6/EXOC5	2
CC	GO:0043034	costamere	2/928	16/19869	0.170100707353692	0.434195229520493	0.343167854347301	AHNAK/FXR1	2
CC	GO:0032421	stereocilium bundle	5/928	63/19869	0.170628560095846	0.434195229520493	0.343167854347301	PVALB/MYO7A/MYO3B/PAFAH1B1/ADGRV1	5
CC	GO:0044304	main axon	5/928	63/19869	0.170628560095846	0.434195229520493	0.343167854347301	DLG1/SPTBN1/EPB41L3/MAPT/THY1	5
CC	GO:0043209	myelin sheath	4/928	47/19869	0.175633628032324	0.445037752386989	0.351737283615135	DLG1/ITGB1/GLUL/HSP90AA1	4
CC	GO:0035770	ribonucleoprotein granule	16/928	265/19869	0.177709611093366	0.448398090438112	0.354393139599916	AGO1/DHX9/IQGAP1/DDX3X/TNRC6A/G3BP2/ACTB/MBNL1/EIF4G1/NFKBIZ/YTHDF3/EIF4E/MAPT/FXR1/CDC42/APOBEC3B	16
CC	GO:0044232	organelle membrane contact site	4/928	48/19869	0.185042656779661	0.464347204445411	0.366998582636841	ESYT2/CANX/GRAMD1B/ACSL4	4
CC	GO:0000159	protein phosphatase type 2A complex	2/928	17/19869	0.187136582393552	0.464347204445411	0.366998582636841	PPP2R2B/PPP2R1B	2
CC	GO:0001518	voltage-gated sodium channel complex	2/928	17/19869	0.187136582393552	0.464347204445411	0.366998582636841	SCN4B/SCN3A	2
CC	GO:0042613	MHC class II protein complex	2/928	17/19869	0.187136582393552	0.464347204445411	0.366998582636841	HLA-DRA/CD74	2
CC	GO:0031902	late endosome membrane	10/928	155/19869	0.18920664506396	0.467543693174578	0.369524939685593	TMEM165/SLC1A1/SLC39A14/ATP13A3/TMEM30A/HLA-DRA/TPCN2/SCARB2/ABHD6/RHOB	10
CC	GO:0032279	asymmetric synapse	19/928	327/19869	0.193680771049727	0.476630045628546	0.376706372975211	VPS35/PDLIM5/SLC1A1/MAGI2/DLG1/ACTR2/ITGA8/CPEB3/GOPC/MTMR2/ABHD17C/SPTBN1/TNIK/DNM3/EPHA4/FXR1/ADAM10/NTRK2/PLEKHA5	19
CC	GO:0005871	kinesin complex	4/928	49/19869	0.194611089787799	0.47695668726682	0.376964535438835	KIF26A/KIF20A/PAFAH1B1/KIF5B	4
CC	GO:0070971	endoplasmic reticulum exit site	3/928	33/19869	0.198594495414934	0.479270120421031	0.378792966148641	SEC23A/SAR1B/MIA2	3
CC	GO:1990752	microtubule end	3/928	33/19869	0.198594495414934	0.479270120421031	0.378792966148641	DST/SLAIN2/SPAG5	3
CC	GO:0010494	cytoplasmic stress granule	6/928	84/19869	0.198611331839051	0.479270120421031	0.378792966148641	DDX3X/G3BP2/MBNL1/EIF4G1/YTHDF3/EIF4E	6
CC	GO:0031985	Golgi cisterna	8/928	120/19869	0.19876085261608	0.479270120421031	0.378792966148641	FUT6/GPR89B/SAR1B/SORT1/TMED2/STX16/UXS1/ST6GAL1	8
CC	GO:0030017	sarcomere	13/928	214/19869	0.202314282014729	0.479321373021266	0.378833473836558	PDLIM5/ENO1/PALLD/DST/SPTBN1/CAPN3/LMAN1/CAB39/TRIM63/TPM1/KCNE1/PDLIM2/MYH8	13
CC	GO:0014704	intercalated disc	4/928	50/19869	0.204328382811938	0.479321373021266	0.378833473836558	CTNNA1/SCN4B/DLG1/ITGB1	4
CC	GO:0030663	COPI-coated vesicle membrane	2/928	18/19869	0.204392893177965	0.479321373021266	0.378833473836558	COPA/TMED2	2
CC	GO:0031143	pseudopodium	2/928	18/19869	0.204392893177965	0.479321373021266	0.378833473836558	MAPK1/ARRB1	2
CC	GO:0031527	filopodium membrane	2/928	18/19869	0.204392893177965	0.479321373021266	0.378833473836558	ITGB3/UTRN	2
CC	GO:0043083	synaptic cleft	2/928	18/19869	0.204392893177965	0.479321373021266	0.378833473836558	SLC1A1/DNM3	2
CC	GO:0061702	inflammasome complex	2/928	18/19869	0.204392893177965	0.479321373021266	0.378833473836558	DDX3X/CASP1	2
CC	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	2/928	19/19869	0.221811966061269	0.516122784842953	0.407919609918123	ATP6V1C1/ATP6V1A	2
CC	GO:0097449	astrocyte projection	2/928	19/19869	0.221811966061269	0.516122784842953	0.407919609918123	KCNJ10/ADGRG1	2
CC	GO:0090734	site of DNA damage	7/928	106/19869	0.226529137405641	0.525055907630129	0.414979937556641	CUL5/LMNA/ACTR2/ARPC5/SAMHD1/ATF2/XRCC4	7
CC	GO:0016363	nuclear matrix	8/928	126/19869	0.236166549595449	0.534051984939973	0.422090021542066	BLM/CENPF/LMNA/CLIC4/ACTB/RAD21/OGG1/SMC3	8
CC	GO:0005798	Golgi-associated vesicle	6/928	89/19869	0.236169114337314	0.534051984939973	0.422090021542066	COPA/GOPC/SORT1/TMED2/ADAM10/RAB8B	6
CC	GO:0045171	intercellular bridge	6/928	89/19869	0.236169114337314	0.534051984939973	0.422090021542066	TPX2/OLFM4/GSTM3/KIF20A/RAB11FIP3/FAM83D	6
CC	GO:0098802	plasma membrane signaling receptor complex	18/928	319/19869	0.236924691904862	0.534051984939973	0.422090021542066	IL13RA1/TRAF4/IL6R/ITGA8/OSMR/INSR/CALCRL/ITGB1/TGFBR2/IGF1R/ITGB3/ITGB8/TFRC/IL6ST/ABHD6/ITGB2/ITGA6/BMPR1B	18
CC	GO:0035869	ciliary transition zone	5/928	71/19869	0.237042931563285	0.534051984939973	0.422090021542066	CC2D2A/CC2D2B/TMEM17/MYO7A/IFT57	5
CC	GO:0033162	melanosome membrane	2/928	20/19869	0.239341023351025	0.534051984939973	0.422090021542066	BACE2/GPNMB	2
CC	GO:0034361	very-low-density lipoprotein particle	2/928	20/19869	0.239341023351025	0.534051984939973	0.422090021542066	LPL/APOH	2
CC	GO:0034385	triglyceride-rich plasma lipoprotein particle	2/928	20/19869	0.239341023351025	0.534051984939973	0.422090021542066	LPL/APOH	2
CC	GO:0045009	chitosome	2/928	20/19869	0.239341023351025	0.534051984939973	0.422090021542066	BACE2/GPNMB	2
CC	GO:0090741	pigment granule membrane	2/928	20/19869	0.239341023351025	0.534051984939973	0.422090021542066	BACE2/GPNMB	2
CC	GO:0070603	SWI/SNF superfamily-type complex	6/928	90/19869	0.243931769674246	0.538449971498136	0.425565986978812	MTA2/RBBP4/ACTB/SMARCA2/SF3B1/DPF3	6
CC	GO:0071013	catalytic step 2 spliceosome	6/928	90/19869	0.243931769674246	0.538449971498136	0.425565986978812	SYNCRIP/SF3B1/PRPF6/CDC5L/SRRM2/PNN	6
CC	GO:0005802	trans-Golgi network	15/928	262/19869	0.24466153394272	0.538449971498136	0.425565986978812	TMEM165/ATP11A/BOK/MS4A6A/M6PR/HLA-DRA/BACE2/SYT17/STX16/SCAMP1/ARFIP1/MS4A7/CD74/SCOC/PIK3C2A	15
CC	GO:0014069	postsynaptic density	18/928	321/19869	0.244952225454129	0.538449971498136	0.425565986978812	VPS35/PDLIM5/MAGI2/DLG1/ACTR2/ITGA8/CPEB3/GOPC/MTMR2/ABHD17C/SPTBN1/TNIK/DNM3/EPHA4/FXR1/ADAM10/NTRK2/PLEKHA5	18
CC	GO:0044291	cell-cell contact zone	5/928	72/19869	0.245814117423062	0.538449971498136	0.425565986978812	CTNNA1/SCN4B/DLG1/ITGB1/AHNAK	5
CC	GO:0030140	trans-Golgi network transport vesicle	3/928	37/19869	0.248332811589529	0.541981829673497	0.428357404547439	GOPC/SORT1/RAB8B	3
CC	GO:0099572	postsynaptic specialization	19/928	342/19869	0.249865853115921	0.543344655139349	0.429434518848033	VPS35/PDLIM5/KPNA2/MAGI2/DLG1/ACTR2/ITGA8/CPEB3/GOPC/MTMR2/ABHD17C/SPTBN1/TNIK/DNM3/EPHA4/FXR1/ADAM10/NTRK2/PLEKHA5	19
CC	GO:0005759	mitochondrial matrix	26/928	483/19869	0.254444510732918	0.551296439921323	0.435719242254311	PDP2/ETFBKMT/HADHA/FECH/CDK1/MTHFD2L/GFM1/NDUFB8/GLS/IDH2/MRPL42/PPM1K/OGG1/LACTB2/ACSF2/PCK2/SOD2/HMGCS2/ALDH6A1/DLST/PDK4/HIBCH/GCDH/ETNPPL/PC/ACSM2A	26
CC	GO:0042827	platelet dense granule	2/928	21/19869	0.256931852590415	0.552680747658519	0.43681333514993	ABCC4/APOH	2
CC	GO:0044233	mitochondria-associated endoplasmic reticulum membrane	2/928	21/19869	0.256931852590415	0.552680747658519	0.43681333514993	CANX/ACSL4	2
CC	GO:0097431	mitotic spindle pole	3/928	38/19869	0.261063475233309	0.557992765975305	0.441011709070431	SPAG5/SMC3/FAM83D	3
CC	GO:0032838	plasma membrane bounded cell projection cytoplasm	14/928	246/19869	0.26126751584128	0.557992765975305	0.441011709070431	CENPF/PRKAR1A/IFT57/DST/CANX/PAFAH1B1/GLI3/CFAP70/MAPT/KIF5B/NEFL/SYBU/HIF1A/EFHB	14
CC	GO:0030018	Z disc	8/928	130/19869	0.262348673083495	0.558307852327153	0.441260738769392	PDLIM5/PALLD/DST/CAPN3/CAB39/TRIM63/KCNE1/PDLIM2	8
CC	GO:0005819	spindle	23/928	426/19869	0.265793461011633	0.563632942145237	0.445469443800759	TPX2/MAPK1/CENPF/CDK1/ANAPC5/HAUS6/NUSAP1/SLC34A1/EML4/CDC20/RAD21/KIF20A/PTP4A1/TPR/PAFAH1B1/CDC27/RASSF10/SPAG5/SMC3/CDC42/UMOD/CSPP1/FAM83D	23
CC	GO:0044306	neuron projection terminus	8/928	131/19869	0.269027265223669	0.56847457457157	0.449296046440124	SLC1A1/TBC1D24/RAB5A/ACTB/GAD1/GLUL/EPHA4/NTRK2	8
CC	GO:0016580	Sin3 complex	2/928	22/19869	0.274540496000891	0.5724040040024	0.452401685965635	PHF12/RBBP4	2
CC	GO:0030137	COPI-coated vesicle	2/928	22/19869	0.274540496000891	0.5724040040024	0.452401685965635	COPA/TMED2	2
CC	GO:0070822	Sin3-type complex	2/928	22/19869	0.274540496000891	0.5724040040024	0.452401685965635	PHF12/RBBP4	2
CC	GO:0030120	vesicle coat	4/928	57/19869	0.27563528444996	0.5724040040024	0.452401685965635	SEC23A/COPA/SAR1B/EPN3	4
CC	GO:1904949	ATPase complex	6/928	94/19869	0.275672831359015	0.5724040040024	0.452401685965635	MTA2/RBBP4/ACTB/SMARCA2/SF3B1/DPF3	6
CC	GO:0030672	synaptic vesicle membrane	7/928	114/19869	0.2837536415064	0.581554737144728	0.45963400277765	SYPL1/ATP6V1C1/RAB5A/ATP6V0E2/STX16/SCAMP1/AMPH	7
CC	GO:0099501	exocytic vesicle membrane	7/928	114/19869	0.2837536415064	0.581554737144728	0.45963400277765	SYPL1/ATP6V1C1/RAB5A/ATP6V0E2/STX16/SCAMP1/AMPH	7
CC	GO:0000922	spindle pole	10/928	172/19869	0.284031436186153	0.581554737144728	0.45963400277765	TPX2/CENPF/CDC20/RAD21/RASSF10/SPAG5/SMC3/UMOD/CSPP1/FAM83D	10
CC	GO:0035577	azurophil granule membrane	4/928	58/19869	0.286167674942451	0.581554737144728	0.45963400277765	TMEM30A/MGST1/PIGR/GLIPR1	4
CC	GO:0000795	synaptonemal complex	3/928	40/19869	0.286748316690509	0.581554737144728	0.45963400277765	BLM/RNF212B/SMC3	3
CC	GO:0099086	synaptonemal structure	3/928	40/19869	0.286748316690509	0.581554737144728	0.45963400277765	BLM/RNF212B/SMC3	3
CC	GO:0005795	Golgi stack	9/928	153/19869	0.286887370330593	0.581554737144728	0.45963400277765	FUT6/GPR89B/SAR1B/SORT1/TMED2/STX16/UXS1/ST6GAL1/USO1	9
CC	GO:0000793	condensed chromosome	15/928	273/19869	0.295729467944684	0.597453452131491	0.472199612756626	BLM/MKI67/CENPF/NCAPG/ACTB/RAD21/FBXO28/TPR/PAFAH1B1/RNF212B/TOP2A/HMGB1/SPAG5/SMC3/ESRRB	15
CC	GO:0032590	dendrite membrane	3/928	41/19869	0.299667448217229	0.603370821662973	0.476876428316626	ITGA8/INSR/THY1	3
CC	GO:0000794	condensed nuclear chromosome	5/928	79/19869	0.309177061444897	0.617245506127982	0.487842338059257	BLM/NCAPG/RAD21/RNF212B/SMC3	5
CC	GO:0030867	rough endoplasmic reticulum membrane	2/928	24/19869	0.309654936184607	0.617245506127982	0.487842338059257	SEC61A1/SRPRA	2
CC	GO:0032982	myosin filament	2/928	24/19869	0.309654936184607	0.617245506127982	0.487842338059257	MYBPC2/MYH8	2
CC	GO:0101031	chaperone complex	3/928	42/19869	0.312615498983606	0.621076639176733	0.490870288664589	CCT2/HSP90AB1/HSPB8	3
CC	GO:0101003	ficolin-1-rich granule membrane	4/928	61/19869	0.318065592216519	0.629812000481717	0.497774314761998	RHOA/CD58/ITGB2/FCER1G	4
CC	GO:0042611	MHC protein complex	2/928	25/19869	0.32709155529128	0.643423519947979	0.508532231044961	HLA-DRA/CD74	2
CC	GO:0044322	endoplasmic reticulum quality control compartment	2/928	25/19869	0.32709155529128	0.643423519947979	0.508532231044961	CANX/TRIM13	2
CC	GO:0005771	multivesicular body	4/928	63/19869	0.339488604256557	0.665620279821052	0.52607552480136	PRKAR1A/EGFR/NEDD4L/CD74	4
CC	GO:0005811	lipid droplet	6/928	102/19869	0.341546518581224	0.667466725854811	0.527534870460852	PNPLA3/ACSL4/HSD11B2/RSAD2/RAB18/CLDN11	6
CC	GO:0046930	pore complex	2/928	26/19869	0.344407135581084	0.670864713607454	0.530220483030711	ADAM10/C7	2
CC	GO:0016328	lateral plasma membrane	4/928	64/19869	0.350220757320755	0.679381560434649	0.536951805377852	IQGAP1/DLG1/CLDN1/SLC16A1	4
CC	GO:0000152	nuclear ubiquitin ligase complex	3/928	45/19869	0.351478765793032	0.679381560434649	0.536951805377852	ANAPC5/CDC20/CDC27	3
CC	GO:0031674	I band	8/928	143/19869	0.352187765442711	0.679381560434649	0.536951805377852	PDLIM5/PALLD/DST/CAPN3/CAB39/TRIM63/KCNE1/PDLIM2	8
CC	GO:0099568	cytoplasmic region	15/928	285/19869	0.354651158480716	0.68193373881501	0.538968929286991	CENPF/PRKAR1A/PHLDB2/IFT57/DST/CANX/PAFAH1B1/GLI3/CFAP70/MAPT/KIF5B/NEFL/SYBU/HIF1A/EFHB	15
CC	GO:0008023	transcription elongation factor complex	3/928	46/19869	0.364391621925537	0.693249741072203	0.547912574795668	SUPT16H/ELL2/ICE2	3
CC	GO:0070382	exocytic vesicle	12/928	226/19869	0.366198041302956	0.693249741072203	0.547912574795668	SYPL1/ATP6V1C1/RAB5A/MTMR2/CLCN5/ATP6V0E2/PICALM/SYT17/STX16/SCAMP1/AMPH/RAB8B	12
CC	GO:0001650	fibrillar center	8/928	145/19869	0.366408809285926	0.693249741072203	0.547912574795668	ZNF174/EZR/TRAF4/MBD6/MALT1/RSAD2/SELENBP1/USO1	8
CC	GO:0005844	polysome	4/928	66/19869	0.371684355190183	0.693249741072203	0.547912574795668	AGO1/DHX9/EIF4G1/FXR1	4
CC	GO:0043195	terminal bouton	3/928	47/19869	0.377261485145529	0.693249741072203	0.547912574795668	TBC1D24/RAB5A/NTRK2	3
CC	GO:0045211	postsynaptic membrane	14/928	269/19869	0.377585120389847	0.693249741072203	0.547912574795668	NRP1/KPNA2/DLG1/NTRK3/ABHD17C/ITGB3/CANX/PICALM/DNM3/ABHD6/GLRB/EPHA4/KCTD12/UTRN	14
CC	GO:0001891	phagocytic cup	2/928	28/19869	0.378571074816806	0.693249741072203	0.547912574795668	CDC42SE2/CORO1A	2
CC	GO:0008021	synaptic vesicle	11/928	208/19869	0.380223125351135	0.693249741072203	0.547912574795668	SYPL1/ATP6V1C1/RAB5A/MTMR2/CLCN5/ATP6V0E2/PICALM/STX16/SCAMP1/AMPH/RAB8B	11
CC	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	ATP6V0E2	1
CC	GO:0005952	cAMP-dependent protein kinase complex	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	PRKAR1A	1
CC	GO:0031414	N-terminal protein acetyltransferase complex	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	NAA50	1
CC	GO:0031932	TORC2 complex	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	PRR5	1
CC	GO:0044224	juxtaparanode region of axon	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	EPB41L3	1
CC	GO:0071735	IgG immunoglobulin complex	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	IGKC	1
CC	GO:0098981	cholinergic synapse	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	NEFL	1
CC	GO:0099091	postsynaptic specialization, intracellular component	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	TNIK	1
CC	GO:0099569	presynaptic cytoskeleton	1/928	10/19869	0.380244005136593	0.693249741072203	0.547912574795668	NEFL	1
CC	GO:0140534	endoplasmic reticulum protein-containing complex	7/928	127/19869	0.382362578155129	0.693957786339508	0.548472181071007	P4HB/SEC61A1/HSP90B1/TAPBP/SPTLC1/SRPRA/DNAJC10	7
CC	GO:0005689	U12-type spliceosomal complex	2/928	29/19869	0.395374068075716	0.693957786339508	0.548472181071007	DHX15/SF3B1	2
CC	GO:0032809	neuronal cell body membrane	2/928	29/19869	0.395374068075716	0.693957786339508	0.548472181071007	INSR/THY1	2
CC	GO:0045111	intermediate filament cytoskeleton	13/928	253/19869	0.402365886531295	0.693957786339508	0.548472181071007	NRP1/LMNA/S100A8/PHLDB2/SMARCA2/DST/USP10/KRT18/MACF1/NEFL/PNN/CLDN11/UPP2	13
CC	GO:0030117	membrane coat	5/928	89/19869	0.40252374333461	0.693957786339508	0.548472181071007	SEC23A/COPA/SAR1B/EPN3/PICALM	5
CC	GO:0048475	coated membrane	5/928	89/19869	0.40252374333461	0.693957786339508	0.548472181071007	SEC23A/COPA/SAR1B/EPN3/PICALM	5
CC	GO:0000235	astral microtubule	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	PAFAH1B1	1
CC	GO:0000813	ESCRT I complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	UEVLD	1
CC	GO:0002116	semaphorin receptor complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	NRP1	1
CC	GO:0002178	palmitoyltransferase complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	SPTLC1	1
CC	GO:0005614	interstitial matrix	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	COL14A1	1
CC	GO:0005652	nuclear lamina	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	LMNA	1
CC	GO:0005818	aster	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	PAFAH1B1	1
CC	GO:0005832	chaperonin-containing T-complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	CCT2	1
CC	GO:0017119	Golgi transport complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	CDC42	1
CC	GO:0031094	platelet dense tubular network	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	SERPINA5	1
CC	GO:0031838	haptoglobin-hemoglobin complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	HBB	1
CC	GO:0033270	paranode region of axon	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	EPB41L3	1
CC	GO:0036157	outer dynein arm	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	CFAP70	1
CC	GO:0038201	TOR complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	PRR5	1
CC	GO:0097224	sperm connecting piece	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	PRKAR1A	1
CC	GO:0097470	ribbon synapse	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	CACNB2	1
CC	GO:0097550	transcription preinitiation complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	ESR1	1
CC	GO:1990454	L-type voltage-gated calcium channel complex	1/928	11/19869	0.409204857306049	0.693957786339508	0.548472181071007	CACNB2	1
CC	GO:0002080	acrosomal membrane	2/928	30/19869	0.411964906606229	0.693957786339508	0.548472181071007	CD46/SERPINA5	2
CC	GO:0005640	nuclear outer membrane	2/928	30/19869	0.411964906606229	0.693957786339508	0.548472181071007	ENO1/BOK	2
CC	GO:0071007	U2-type catalytic step 2 spliceosome	2/928	30/19869	0.411964906606229	0.693957786339508	0.548472181071007	CDC5L/SRRM2	2
CC	GO:0016469	proton-transporting two-sector ATPase complex	3/928	50/19869	0.415493709656222	0.695981059872327	0.550071283018263	ATP6V1C1/ATP6V1A/ATP6V0E2	3
CC	GO:0071005	U2-type precatalytic spliceosome	3/928	50/19869	0.415493709656222	0.695981059872327	0.550071283018263	SF3B1/PRPF6/SRRM2	3
